event,x,y,speed,button,time,scroll,session_id
move,438,980,200.84437602108628,,1736580548.4037464,,1736580537
move,433,986,7831.3558347248345,,1736580548.4047437,,1736580537
move,424,988,9251.09382665105,,1736580548.4067373,,1736580537
move,409,989,1674.7022690763858,,1736580548.4157147,,1736580537
move,393,991,734.9051891883817,,1736580548.436658,,1736580537
move,379,994,14363.380568520512,,1736580548.4386525,,1736580537
move,367,994,1336.4749867233138,,1736580548.4466336,,1736580537
move,358,994,1805.1231828615148,,1736580548.452616,,1736580537
move,346,994,925.5203560001471,,1736580548.4655862,,1736580537
move,334,990,1811.2186042816982,,1736580548.4725616,,1736580537
move,317,984,2007.6971664919165,,1736580548.4815378,,1736580537
move,303,978,848.7993941757876,,1736580548.498493,,1736580537
move,290,969,15854.116470421795,,1736580548.5004869,,1736580537
move,283,960,439.6857763246462,,1736580548.5254219,,1736580537
move,283,950,1113.995378608802,,1736580548.5343986,,1736580537
move,284,942,8085.977982477188,,1736580548.536391,,1736580537
move,294,928,8634.86114080602,,1736580548.537388,,1736580537
move,306,916,2429.4241857465668,,1736580548.5453672,,1736580537
move,321,904,621.3940213225717,,1736580548.5752869,,1736580537
move,337,894,18914.428679784676,,1736580548.5772817,,1736580537
move,355,886,9873.112732673186,,1736580548.5782795,,1736580537
move,370,880,16214.657782644275,,1736580548.5792758,,1736580537
move,383,877,1486.4920959176873,,1736580548.5892498,,1736580537
move,392,875,330.12542852241313,,1736580548.6161785,,1736580537
move,401,870,10333.333975320014,,1736580548.6171749,,1736580537
move,408,869,2362.8272791251284,,1736580548.6211643,,1736580537
move,413,869,313.2649189633281,,1736580548.637125,,1736580537
move,414,868,128.96555206148025,,1736580548.6470942,,1736580537
move,415,868,24.45472937911412,,1736580548.6879861,,1736580537
move,414,868,8.355636657748525,,1736580548.8076658,,1736580537
move,414,870,182.28179052585833,,1736580548.8196347,,1736580537
move,413,871,70.89159577296734,,1736580548.8395803,,1736580537
move,412,871,15.914763155098882,,1736580548.9024117,,1736580537
move,412,870,502.8538544539024,,1736580548.9034102,,1736580537
move,412,869,83.54521552067564,,1736580548.9153798,,1736580537
move,412,866,125.35028192305393,,1736580548.9393127,,1736580537
move,412,861,5014.710664753707,,1736580548.9413087,,1736580537
move,412,858,601.4776290630975,,1736580548.9462948,,1736580537
move,413,847,1006.7715989184761,,1736580548.9572654,,1736580537
move,417,832,1296.970520779663,,1736580548.968238,,1736580537
move,417,825,233.95269968763944,,1736580548.9981587,,1736580537
move,417,821,4023.3131894484413,,1736580549.0001507,,1736580537
move,418,819,83.02937279052452,,1736580549.026084,,1736580537
move,420,819,2010.692233940556,,1736580549.0280766,,1736580537
move,424,819,572.9140827755771,,1736580549.035058,,1736580537
move,430,823,328.6274531027796,,1736580549.0560036,,1736580537
move,433,828,5856.509783610446,,1736580549.0579956,,1736580537
move,437,840,4225.743955127001,,1736580549.0609884,,1736580537
move,437,852,802.2513946890242,,1736580549.0749505,,1736580537
move,435,881,29126.549261799002,,1736580549.0769446,,1736580537
move,425,909,5961.071855750764,,1736580549.0809362,,1736580537
move,423,946,4128.348344241984,,1736580549.0899117,,1736580537
move,421,963,123.47565536745965,,1736580549.2295392,,1736580537
move,432,968,2018.7200979578415,,1736580549.2345257,,1736580537
move,435,975,7641.8343543103865,,1736580549.2355223,,1736580537
move,431,984,9870.753565950921,,1736580549.2375164,,1736580537
move,424,989,308.04298915604124,,1736580549.2654414,,1736580537
move,414,1001,15688.966214872597,,1736580549.2664392,,1736580537
move,412,1007,3172.3400715510343,,1736580549.267435,,1736580537
move,413,1015,8068.613677575661,,1736580549.2684343,,1736580537
move,429,1023,2988.8854279725224,,1736580549.2744193,,1736580537
move,452,1029,953.4588189746044,,1736580549.2993493,,1736580537
move,486,1034,4922.1455885142705,,1736580549.3063312,,1736580537
move,530,1041,44652.38882332707,,1736580549.307329,,1736580537
move,575,1041,11279.053424166368,,1736580549.3113186,,1736580537
move,604,1042,1163.7370328071831,,1736580549.3362532,,1736580537
move,637,1043,33151.919434573654,,1736580549.338246,,1736580537
move,657,1043,1114.0841478963025,,1736580549.3561985,,1736580537
move,678,1040,2363.1410592742777,,1736580549.365174,,1736580537
move,694,1035,2795.822610972092,,1736580549.3711748,,1736580537
move,701,1022,4955.441819703064,,1736580549.373153,,1736580537
move,705,1006,2362.4272966019817,,1736580549.3811345,,1736580537
move,709,974,2154.852395069035,,1736580549.3960915,,1736580537
move,712,938,5177.989369305601,,1736580549.403073,,1736580537
move,721,882,3345.2634665944174,,1736580549.4190314,,1736580537
move,727,813,69514.01810882962,,1736580549.421024,,1736580537
move,729,715,49142.64656107135,,1736580549.4220223,,1736580537
move,729,611,4344.913750684795,,1736580549.4459584,,1736580537
move,728,494,117348.51555445488,,1736580549.4469554,,1736580537
move,720,400,94572.14339892338,,1736580549.4489498,,1736580537
move,714,323,4075.286024591447,,1736580549.4678988,,1736580537
move,710,259,32191.410292946173,,1736580549.4688966,,1736580537
move,720,203,7126.326894979695,,1736580549.4778717,,1736580537
move,730,138,8246.996121706903,,1736580549.4858506,,1736580537
move,734,83,5521.7722495735325,,1736580549.4958308,,1736580537
move,739,29,10904.182530831225,,1736580549.500813,,1736580537
move,791,0,292.6424129383345,,1736580549.70327,,1736580537
move,838,31,2171.3624161298453,,1736580549.7291996,,1736580537
move,843,33,316.9529530222342,,1736580549.7471523,,1736580537
move,858,48,22045.248766782912,,1736580549.7481503,,1736580537
move,859,54,554.4125170993947,,1736580549.7591228,,1736580537
move,863,61,351.38160275489,,1736580549.782059,,1736580537
