event,x,y,speed,button,time,scroll,session_id
move,1091,621,0,,1736412742.5630236,,1736412742
move,1088,625,3191.5264038959062,,1736412742.5641174,,1736412742
move,1087,628,2890.922807139249,,1736412742.5641174,,1736412742
move,1085,632,2833.8869503850365,,1736412742.5656955,,1736412742
move,1084,637,3701.4257428072465,,1736412742.567073,,1736412742
move,1081,639,2356.6741681289873,,1736412742.568603,,1736412742
move,1079,642,0,,1736412742.570171,,1736412742
move,1078,648,3879.1174109593953,,1736412742.570171,,1736412742
move,1075,651,2628.1088176852995,,1736412742.5717854,,1736412742
move,1068,672,16505.755888726064,,1736412742.5731266,,1736412742
move,1065,679,4867.113759106722,,1736412742.5746913,,1736412742
move,1063,684,4197.55032358734,,1736412742.5759742,,1736412742
move,1062,690,5770.856189070333,,1736412742.5770283,,1736412742
move,1062,694,2570.0392156862745,,1736412742.5785847,,1736412742
move,1060,697,2300.392171719457,,1736412742.5806713,,1736412742
move,1059,702,3330.764357878877,,1736412742.581683,,1736412742
move,1058,704,1895.4625833264508,,1736412742.5828626,,1736412742
move,1056,710,4048.7038581058837,,1736412742.5844247,,1736412742
move,1055,713,2797.0379247479705,,1736412742.5855553,,1736412742
move,1053,720,4618.117669245135,,1736412742.5871317,,1736412742
move,1050,734,9116.94157537335,,1736412742.5887022,,1736412742
move,1049,743,5751.217157242629,,1736412742.5902767,,1736412742
move,1049,747,0,,1736412742.591741,,1736412742
move,1048,750,2159.484506537752,,1736412742.5933118,,1736412742
move,1046,754,2847.2218768364537,,1736412742.5933118,,1736412742
move,1045,764,3772.6871491246607,,1736412742.5959756,,1736412742
move,1045,766,1291.150992765892,,1736412742.5975246,,1736412742
move,1043,773,4580.707175074833,,1736412742.599114,,1736412742
move,1042,778,3229.6644430595393,,1736412742.6006927,,1736412742
move,1042,780,1198.2013998000286,,1736412742.602362,,1736412742
move,1041,790,6419.773609072469,,1736412742.6039274,,1736412742
move,1041,796,3782.059513074842,,1736412742.6060376,,1736412742
move,1039,797,1448.2317576126125,,1736412742.6070578,,1736412742
move,1039,799,1272.5436893203882,,1736412742.6086295,,1736412742
move,1039,810,6957.825968933796,,1736412742.6102104,,1736412742
move,1038,813,0,,1736412742.6117373,,1736412742
move,1038,816,1964.8519675203,,1736412742.6117373,,1736412742
move,1038,822,3742.1299628252787,,1736412742.6133406,,1736412742
move,1037,825,2010.2385327606662,,1736412742.6158283,,1736412742
move,1037,829,2483.3060982830075,,1736412742.6165245,,1736412742
move,1035,836,4611.840209794417,,1736412742.618103,,1736412742
move,1035,838,1279.1412015858493,,1736412742.6196666,,1736412742
move,1034,840,1433.621042846114,,1736412742.6212263,,1736412742
move,1034,844,0,,1736412742.6212263,,1736412742
move,1033,847,2016.657114057302,,1736412742.6227944,,1736412742
move,1033,850,1054.1983914209115,,1736412742.6256402,,1736412742
move,1031,852,5351.052414538315,,1736412742.6261687,,1736412742
move,1030,857,4695.2443341251965,,1736412742.6272547,,1736412742
move,1030,859,1269.4624697336562,,1736412742.6288302,,1736412742
move,1028,864,3461.0815646986634,,1736412742.630386,,1736412742
move,1027,873,5786.264184404376,,1736412742.631951,,1736412742
move,1025,876,2211.5791367188813,,1736412742.6335814,,1736412742
move,1024,883,0,,1736412742.6351523,,1736412742
move,1023,886,2012.9843434747115,,1736412742.6351523,,1736412742
move,1021,888,1862.6602611134315,,1736412742.6366708,,1736412742
move,1021,893,3138.9791947313274,,1736412742.6382637,,1736412742
move,1020,895,1414.8059831496876,,1736412742.6398442,,1736412742
move,1019,898,2169.019434040045,,1736412742.641302,,1736412742
move,1017,903,0,,1736412742.6428692,,1736412742
move,1016,905,1426.8597082457445,,1736412742.6428692,,1736412742
move,1014,908,2263.211334463291,,1736412742.6444623,,1736412742
move,1011,915,4885.724625423281,,1736412742.6460211,,1736412742
move,1010,918,3122.3055176918256,,1736412742.647034,,1736412742
move,1006,928,6723.327367531918,,1736412742.6486359,,1736412742
move,1004,930,1689.9263821982115,,1736412742.6503096,,1736412742
move,1003,933,2011.1529703039992,,1736412742.651882,,1736412742
move,1002,934,889.4349379990587,,1736412742.653472,,1736412742
move,1001,938,0,,1736412742.653472,,1736412742
move,998,943,3693.2625877917885,,1736412742.6550508,,1736412742
move,996,944,1511.7261222274788,,1736412742.65653,,1736412742
move,995,946,2221.3995410467264,,1736412742.6575365,,1736412742
move,992,949,2632.3853261164445,,1736412742.6591482,,1736412742
move,991,954,3261.182973763384,,1736412742.6607118,,1736412742
move,990,956,0,,1736412742.6622825,,1736412742
move,987,959,2701.1118403987803,,1736412742.6622825,,1736412742
move,985,962,2533.977569853169,,1736412742.6637053,,1736412742
move,982,965,2726.7736445827713,,1736412742.6652613,,1736412742
move,981,969,2522.7656335449533,,1736412742.6668956,,1736412742
move,980,972,2870.277827127218,,1736412742.6679974,,1736412742
move,977,975,2660.724402593775,,1736412742.669592,,1736412742
move,974,977,2268.983966524188,,1736412742.671181,,1736412742
move,972,982,0,,1736412742.6727533,,1736412742
move,970,985,2293.0671928557563,,1736412742.6727533,,1736412742
move,969,986,902.4253159159779,,1736412742.6758912,,1736412742
move,964,990,4076.60133599902,,1736412742.6758912,,1736412742
move,963,993,1976.0956256190218,,1736412742.6774914,,1736412742
move,960,995,3530.884458763416,,1736412742.6785126,,1736412742
move,957,1000,3713.4504792525395,,1736412742.6800828,,1736412742
move,955,1001,0,,1736412742.6816983,,1736412742
move,953,1004,2231.814955266191,,1736412742.6816983,,1736412742
move,949,1009,3926.4107604622145,,1736412742.683329,,1736412742
move,947,1011,1927.1090323312937,,1736412742.6847968,,1736412742
move,944,1013,2298.643887655223,,1736412742.6863654,,1736412742
move,941,1017,0,,1736412742.6879356,,1736412742
move,939,1019,1801.2880660539697,,1736412742.6889431,,1736412742
move,936,1023,4962.498816848083,,1736412742.6889431,,1736412742
move,933,1024,1891.8205447375374,,1736412742.6906147,,1736412742
move,930,1027,0,,1736412742.6922097,,1736412742
move,929,1030,1982.5939968841367,,1736412742.6922097,,1736412742
move,926,1033,2699.8823857604557,,1736412742.6937811,,1736412742
move,923,1036,0,,1736412742.6953604,,1736412742
move,922,1038,1415.8739224485626,,1736412742.6953604,,1736412742
move,917,1041,3628.6030944150184,,1736412742.6969674,,1736412742
move,916,1043,0,,1736412742.698559,,1736412742
move,914,1044,1057.4753481000428,,1736412742.699082,,1736412742
move,911,1047,4042.4636084841354,,1736412742.7001314,,1736412742
move,908,1050,0,,1736412742.7001314,,1736412742
move,905,1051,2020.6511028572327,,1736412742.7016964,,1736412742
move,904,1054,2004.1634691983795,,1736412742.7032743,,1736412742
move,901,1055,0,,1736412742.7048647,,1736412742
move,898,1058,2667.504842534427,,1736412742.7048647,,1736412742
move,895,1061,0,,1736412742.7048647,,1736412742
move,894,1062,0,,1736412742.7048647,,1736412742
move,892,1063,1512.2136185584131,,1736412742.7063434,,1736412742
move,889,1066,0,,1736412742.7063434,,1736412742
move,884,1069,0,,1736412742.7079172,,1736412742
move,878,1074,4962.666483359185,,1736412742.7079172,,1736412742
move,874,1078,4751.966033659702,,1736412742.7091076,,1736412742
move,871,1079,6039.869689961236,,1736412742.7096312,,1736412742
move,870,1082,0,,1736412742.7096312,,1736412742
move,869,1080,2219.8222159288234,,1736412742.7106385,,1736412742
move,866,1082,7096.564118669034,,1736412742.711713,,1736412742
move,866,1079,14.165064741204045,,1736412742.9229352,,1736412742
move,867,1079,385.25801414531094,,1736412742.925531,,1736412742
move,869,1079,628.1248970423062,,1736412742.928715,,1736412742
move,870,1079,0,,1736412742.928715,,1736412742
move,872,1079,416.4114172251179,,1736412742.9352202,,1736412742
move,873,1079,587.4375350140056,,1736412742.9352202,,1736412742
move,874,1079,385.8605335786568,,1736412742.9378119,,1736412742
move,874,1079,0.0,,1736412742.9389641,,1736412742
move,876,1079,0,,1736412742.9389641,,1736412742
move,878,1079,634.2513231513685,,1736412742.9421175,,1736412742
move,878,1079,0.0,,1736412742.94368,,1736412742
move,878,1079,0,,1736412742.94368,,1736412742
move,885,1079,4391.941361256545,,1736412742.9452739,,1736412742
move,882,1079,1887.342432878356,,1736412742.9468634,,1736412742
move,882,1072,2207.362453950831,,1736412742.9500346,,1736412742
move,882,1070,0,,1736412742.9500346,,1736412742
move,883,1070,549.2802514405448,,1736412742.9518552,,1736412742
move,884,1070,643.9895593428528,,1736412742.953408,,1736412742
move,886,1070,1271.7719830200122,,1736412742.9549806,,1736412742
move,887,1070,0,,1736412742.9549806,,1736412742
move,888,1070,635.6932403758715,,1736412742.9565537,,1736412742
move,889,1070,0,,1736412742.9581215,,1736412742
move,890,1070,463.1008060064039,,1736412742.958713,,1736412742
move,891,1070,471.53501967397415,,1736412742.9608338,,1736412742
move,892,1070,0,,1736412742.9608338,,1736412742
move,894,1070,1275.4459480006083,,1736412742.9624019,,1736412742
move,896,1070,1224.9719626168223,,1736412742.9640346,,1736412742
move,896,1071,342.7559042248917,,1736412742.966952,,1736412742
move,897,1071,362.13987221550684,,1736412742.9697134,,1736412742
move,898,1071,325.5941623971433,,1736412742.9727848,,1736412742
move,898,1070,316.1932906143988,,1736412742.9759474,,1736412742
move,901,1070,0,,1736412742.9759474,,1736412742
move,902,1070,625.1757340885378,,1736412742.977547,,1736412742
move,902,1069,601.9380022962113,,1736412742.9792082,,1736412742
move,902,1068,616.1751138533862,,1736412742.9808311,,1736412742
move,902,1067,322.44034440344404,,1736412742.9839325,,1736412742
move,902,1066,0,,1736412742.9839325,,1736412742
move,902,1065,504.4868895838345,,1736412742.9859147,,1736412742
move,902,1064,631.5771721126337,,1736412742.989106,,1736412742
move,902,1062,916.9881941407958,,1736412742.989679,,1736412742
move,902,1063,186.77876736729604,,1736412742.995033,,1736412742
move,902,1064,12.461425562194169,,1736412743.0752807,,1736412742
move,902,1065,143.14542165796388,,1736412743.0832887,,1736412742
move,902,1065,0.0,,1736412743.0871072,,1736412742
move,902,1066,207.63881188118813,,1736412743.090365,,1736412742
move,902,1067,23.172182137608697,,1736412743.1335201,,1736412742
move,902,1067,0.0,,1736412743.1453059,,1736412742
move,902,1067,0.0,,1736412743.1453059,,1736412742
move,902,1066,226.5844092701637,,1736412743.1497192,,1736412742
move,903,1065,444.01838472308725,,1736412743.1529043,,1736412742
move,903,1064,374.15735950044603,,1736412743.1571906,,1736412742
move,904,1062,1385.748945375189,,1736412743.1571906,,1736412742
move,904,1061,322.8125913953667,,1736412743.1602883,,1736412742
move,904,1060,641.0368332569158,,1736412743.1618483,,1736412742
move,905,1060,623.1323726043679,,1736412743.163453,,1736412742
move,906,1059,894.6669082225826,,1736412743.1650338,,1736412742
move,906,1058,837.0193574136899,,1736412743.1662285,,1736412742
move,906,1057,727.5462272333044,,1736412743.1692045,,1736412742
move,908,1057,635.6932403758715,,1736412743.1707492,,1736412742
move,908,1056,0,,1736412743.1707492,,1736412742
move,908,1054,1363.1147221319468,,1736412743.1722164,,1736412742
move,909,1054,632.0530440024111,,1736412743.1737986,,1736412742
move,909,1053,0,,1736412743.1753743,,1736412742
move,910,1052,503.9627528900359,,1736412743.1766047,,1736412742
move,911,1051,447.4346836777342,,1736412743.1797655,,1736412742
move,911,1050,658.0332601192343,,1736412743.1812851,,1736412742
move,911,1049,369.8028566390407,,1736412743.1839893,,1736412742
move,912,1049,0,,1736412743.1839893,,1736412742
move,912,1048,635.7896013339397,,1736412743.187136,,1736412742
move,913,1046,471.6968698033133,,1736412743.1903026,,1736412742
move,913,1045,240.0036621652552,,1736412743.1944692,,1736412742
move,913,1044,90.39448275862068,,1736412743.2070732,,1736412742
move,913,1044,0.0,,1736412743.2080836,,1736412742
move,911,1044,209.3540642391874,,1736412743.2166264,,1736412742
move,910,1044,161.3628284538145,,1736412743.2228236,,1736412742
move,910,1044,0.0,,1736412743.2244315,,1736412742
move,908,1044,914.1900610287707,,1736412743.2271287,,1736412742
move,909,1044,1962.706598034628,,1736412743.2271287,,1736412742
move,910,1047,2082.1905555973117,,1736412743.2286475,,1736412742
move,904,1052,5379.957539276397,,1736412743.2300992,,1736412742
move,903,1052,0,,1736412743.2300992,,1736412742
move,902,1052,135.25213633871851,,1736412743.2374928,,1736412742
move,902,1052,0.0,,1736412743.2421246,,1736412742
move,901,1052,643.5942918520792,,1736412743.2421246,,1736412742
move,900,1052,619.9089565474432,,1736412743.2437377,,1736412742
move,900,1052,0,,1736412743.2437377,,1736412742
move,900,1051,624.3381958916344,,1736412743.2453394,,1736412742
move,897,1051,926.303886925795,,1736412743.249098,,1736412742
move,897,1051,0.0,,1736412743.2501698,,1736412742
move,897,1050,382.0992985332969,,1736412743.2517152,,1736412742
move,897,1050,0.0,,1736412743.2548275,,1736412742
move,897,1049,0,,1736412743.2548275,,1736412742
move,896,1049,639.2781588172535,,1736412743.2563918,,1736412742
move,898,1049,1276.6105615583624,,1736412743.2579584,,1736412742
move,897,1046,0,,1736412743.2579584,,1736412742
move,893,1046,2638.341877653719,,1736412743.2594745,,1736412742
move,894,1046,0,,1736412743.2610846,,1736412742
move,894,1046,0.0,,1736412743.2610846,,1736412742
move,890,1043,3013.5824112659866,,1736412743.2627437,,1736412742
move,890,1042,3.7557960340450682,,1736412743.5289989,,1736412742
move,890,1041,100.48162522159934,,1736412743.538951,,1736412742
move,890,1040,166.30204987906902,,1736412743.544964,,1736412742
move,889,1039,149.3363948015036,,1736412743.554434,,1736412742
move,889,1039,0.0,,1736412743.556042,,1736412742
move,889,1038,464.6398582031683,,1736412743.559204,,1736412742
move,889,1036,260.8803607526046,,1736412743.5658605,,1736412742
move,889,1035,142.52766073127634,,1736412743.5728767,,1736412742
move,889,1034,309.4057244024786,,1736412743.5761087,,1736412742
move,889,1034,0.0,,1736412743.5772579,,1736412742
move,889,1033,317.84662018793574,,1736412743.580404,,1736412742
move,889,1032,225.9740315715748,,1736412743.5848293,,1736412742
move,890,1031,293.4567655229665,,1736412743.5896485,,1736412742
move,890,1031,0.0,,1736412743.5906682,,1736412742
move,890,1031,0.0,,1736412743.5922925,,1736412742
move,890,1031,0.0,,1736412743.593907,,1736412742
move,890,1030,309.2916451589116,,1736412743.5971403,,1736412742
move,890,1030,0.0,,1736412743.5986817,,1736412742
move,890,1028,0,,1736412743.6002533,,1736412742
move,890,1029,478.2558722919042,,1736412743.6007726,,1736412742
move,890,1028,985.5037593984962,,1736412743.6017873,,1736412742
move,890,1027,629.3973589435774,,1736412743.6033762,,1736412742
move,890,1026,312.7277065314644,,1736412743.6081388,,1736412742
move,893,1025,2020.6511028572327,,1736412743.6081388,,1736412742
move,892,1022,1987.0492642928652,,1736412743.6097302,,1736412742
move,892,1022,0.0,,1736412743.6117988,,1736412742
move,892,1023,994.6179748636472,,1736412743.6128042,,1736412742
move,892,1023,0.0,,1736412743.6174154,,1736412742
move,892,1022,0,,1736412743.6190498,,1736412742
move,892,1021,168.40536416927648,,1736412743.6233535,,1736412742
move,892,1020,629.5863104172921,,1736412743.6249418,,1736412742
move,892,1020,0.0,,1736412743.6265147,,1736412742
move,892,1019,709.5760446624937,,1736412743.627924,,1736412742
move,892,1018,634.3472474289172,,1736412743.6310668,,1736412742
move,892,1016,776.7229629629629,,1736412743.6320753,,1736412742
move,892,1015,258.31766952023156,,1736412743.6359465,,1736412742
move,892,1014,481.6610013780432,,1736412743.6380227,,1736412742
move,892,1013,317.60593669544147,,1736412743.6421826,,1736412742
move,892,1012,389.91391651947566,,1736412743.643736,,1736412742
move,892,1011,0,,1736412743.643736,,1736412742
move,892,1010,317.26959152798787,,1736412743.6468878,,1736412742
move,892,1009,628.0778676250375,,1736412743.6500545,,1736412742
move,892,1007,350.89969045427927,,1736412743.6541796,,1736412742
move,892,1006,643.9895593428528,,1736412743.6557324,,1736412742
move,892,1005,211.73729113029432,,1736412743.6604552,,1736412742
move,894,1004,1442.2188009071626,,1736412743.6620057,,1736412742
move,894,1003,975.873429502094,,1736412743.6630304,,1736412742
move,895,1000,1996.621080709751,,1736412743.66619,,1736412742
move,895,999,318.11179370496774,,1736412743.6677577,,1736412742
move,895,998,0,,1736412743.6677577,,1736412742
move,895,997,316.62293349437607,,1736412743.670916,,1736412742
move,896,996,548.4643182168953,,1736412743.6734946,,1736412742
move,896,995,620.6427937259544,,1736412743.6751058,,1736412742
move,896,993,1279.9218797680805,,1736412743.6766684,,1736412742
move,897,992,901.7393739002315,,1736412743.6782367,,1736412742
move,897,991,212.10134007585336,,1736412743.6829515,,1736412742
move,897,990,387.64362292051754,,1736412743.6855311,,1736412742
move,897,989,643.4955507824486,,1736412743.6870852,,1736412742
move,897,988,318.13592233009706,,1736412743.6902285,,1736412742
move,898,988,637.6260261477653,,1736412743.6917968,,1736412742
move,898,987,645.575496382946,,1736412743.6933458,,1736412742
move,898,986,238.85558086560366,,1736412743.699104,,1736412742
move,898,984,422.9621338173751,,1736412743.702261,,1736412742
move,898,983,220.9621746918133,,1736412743.7067866,,1736412742
move,898,982,213.9732680338741,,1736412743.71146,,1736412742
move,898,981,232.60337178349602,,1736412743.7157593,,1736412742
move,898,980,194.14478800222182,,1736412743.72091,,1736412742
move,898,980,0.0,,1736412743.7271593,,1736412742
move,898,979,322.06895492590036,,1736412743.72871,,1736412742
move,898,978,210.03024536805208,,1736412743.7334712,,1736412742
move,897,978,233.31501362852535,,1736412743.7377572,,1736412742
move,897,976,1258.4170417041705,,1736412743.7393465,,1736412742
move,897,975,115.59014495948851,,1736412743.7479978,,1736412742
move,897,974,160.59055057814535,,1736412743.7542248,,1736412742
move,897,973,175.3911516266622,,1736412743.7599263,,1736412742
move,896,973,623.6883271375465,,1736412743.7631402,,1736412742
move,896,972,159.78909672749438,,1736412743.767788,,1736412742
move,896,971,136.0461887771651,,1736412743.7751384,,1736412742
move,896,970,173.46170388751034,,1736412743.7809033,,1736412742
move,896,968,193.04126107467496,,1736412743.7912638,,1736412742
move,895,968,313.71009723261034,,1736412743.7944515,,1736412742
move,895,967,642.6082426842347,,1736412743.7960076,,1736412742
move,895,966,174.4138389886893,,1736412743.8017411,,1736412742
move,895,965,212.93044979185703,,1736412743.8064375,,1736412742
move,894,965,191.44205577616503,,1736412743.812171,,1736412742
move,894,964,1960.871435250117,,1736412743.812171,,1736412742
move,894,963,335.2493006154584,,1736412743.8151538,,1736412742
move,894,962,177.9736071625578,,1736412743.8207726,,1736412742
move,894,959,959.2096356151852,,1736412743.8239002,,1736412742
move,892,959,641.2818591850776,,1736412743.827019,,1736412742
move,892,958,632.7204706592246,,1736412743.8285995,,1736412742
move,892,957,419.64022011005505,,1736412743.8309824,,1736412742
move,892,956,637.916958174905,,1736412743.834133,,1736412742
move,892,955,316.7424860293007,,1736412743.8357072,,1736412742
move,892,954,344.52965335961886,,1736412743.8401887,,1736412742
move,891,952,705.805904748591,,1736412743.8417778,,1736412742
move,891,951,317.72623286114685,,1736412743.8449252,,1736412742
move,891,950,624.9894203546417,,1736412743.8465252,,1736412742
move,891,949,183.55816192560175,,1736412743.851973,,1736412742
move,890,948,909.6214693322685,,1736412743.8535278,,1736412742
move,890,947,314.9349752215047,,1736412743.856703,,1736412742
move,890,946,237.06008025772906,,1736412743.8609214,,1736412742
move,890,944,1259.9291078401923,,1736412743.8630626,,1736412742
move,890,943,173.16092808190902,,1736412743.8682837,,1736412742
move,890,942,324.56117000696435,,1736412743.8713648,,1736412742
move,890,941,174.9813934084272,,1736412743.8770797,,1736412742
move,890,940,215.18079211984403,,1736412743.881727,,1736412742
move,890,939,214.02786140735827,,1736412743.8880408,,1736412742
move,890,938,135.20417768035588,,1736412743.8937955,,1736412742
move,890,938,0.0,,1736412743.9347658,,1736412742
move,889,938,113.73766846543916,,1736412743.9442089,,1736412742
move,888,939,612.8362022435915,,1736412743.9458656,,1736412742
move,887,939,357.570673486786,,1736412743.9486623,,1736412742
move,887,940,606.0257188267591,,1736412743.9503124,,1736412742
move,886,941,484.3342534102819,,1736412743.9532323,,1736412742
move,884,941,3419.734203016714,,1736412743.9538171,,1736412742
move,883,942,515.5707606706408,,1736412743.9565601,,1736412742
move,882,942,472.8640360766629,,1736412743.958675,,1736412742
move,881,942,1972.8617121354657,,1736412743.9591818,,1736412742
move,881,943,637.7229740003041,,1736412743.9607499,,1736412742
move,880,943,0,,1736412743.9607499,,1736412742
move,879,943,635.9824109173617,,1736412743.9623222,,1736412742
move,878,945,1430.1233397833605,,1736412743.9638858,,1736412742
move,876,945,1229.4603546826909,,1736412743.9655125,,1736412742
move,875,946,0,,1736412743.9670951,,1736412742
move,874,946,631.8626092196445,,1736412743.9670951,,1736412742
move,873,946,640.0585991149092,,1736412743.9686575,,1736412742
move,873,947,0,,1736412743.9702241,,1736412742
move,872,947,638.3052807791812,,1736412743.9702241,,1736412742
move,871,947,641.3308868501529,,1736412743.9717834,,1736412742
move,870,948,901.602310611905,,1736412743.973352,,1736412742
move,868,948,1987.3508647239992,,1736412743.9743583,,1736412742
move,867,948,620.9184307920059,,1736412743.9759688,,1736412742
move,866,948,0,,1736412743.9770713,,1736412742
move,865,949,1282.7944639956147,,1736412743.9770713,,1736412742
move,863,950,1386.3634681891026,,1736412743.9786842,,1736412742
move,861,950,1271.9648218347234,,1736412743.9802566,,1736412742
move,860,951,868.9776738229889,,1736412743.981884,,1736412742
move,859,951,359.0091586065223,,1736412743.9846694,,1736412742
move,858,953,713.9729645477527,,1736412743.9878013,,1736412742
move,857,954,0,,1736412743.9878013,,1736412742
move,856,954,641.9198041016223,,1736412743.9893591,,1736412742
move,856,955,638.7913493755711,,1736412743.9909246,,1736412742
move,853,955,0,,1736412743.992238,,1736412742
move,853,956,761.3548738428027,,1736412743.992238,,1736412742
move,853,956,0.0,,1736412743.9937973,,1736412742
move,853,957,990.3905548996458,,1736412743.994807,,1736412742
move,853,958,907.8580086580087,,1736412743.9959085,,1736412742
move,853,959,631.1969902182092,,1736412743.9974928,,1736412742
move,852,961,1429.4694196462854,,1736412743.999057,,1736412742
move,852,962,641.1348211556099,,1736412744.0006168,,1736412742
move,852,963,637.1417286951238,,1736412744.0021863,,1736412742
move,852,964,323.6845192159284,,1736412744.0052757,,1736412742
move,852,965,12.387889456289633,,1736412744.0859997,,1736412742
move,851,965,325.3668450857187,,1736412744.0890732,,1736412742
move,851,965,0.0,,1736412744.0906436,,1736412742
move,851,964,311.3118088027908,,1736412744.0938559,,1736412742
move,851,961,957.1665905979005,,1736412744.0980031,,1736412742
move,852,961,356.38575919789275,,1736412744.099796,,1736412742
move,852,960,211.38514262675133,,1736412744.1045268,,1736412742
move,852,959,0,,1736412744.1060739,,1736412742
move,854,957,447.0637324024512,,1736412744.1108534,,1736412742
move,854,956,214.56435440965828,,1736412744.115514,,1736412742
move,855,956,637.8199513381995,,1736412744.1170819,,1736412742
move,857,956,1305.213629998444,,1736412744.1186142,,1736412742
move,857,954,0,,1736412744.1202004,,1736412742
move,857,953,316.7424860293007,,1736412744.1217713,,1736412742
move,858,953,316.7185683002341,,1736412744.1249287,,1736412742
move,858,952,0,,1736412744.1249287,,1736412742
move,860,952,1288.1769041769041,,1736412744.1264813,,1736412742
move,860,951,186.65408749054336,,1736412744.1318388,,1736412742
move,860,950,238.71963574274332,,1736412744.1360278,,1736412742
move,860,949,167.73190434295768,,1736412744.1419897,,1736412742
move,861,949,0,,1736412744.1419897,,1736412742
move,862,948,301.32799601299075,,1736412744.146683,,1736412742
move,862,948,0.0,,1736412744.1482458,,1736412742
move,862,948,0.0,,1736412744.1529117,,1736412742
move,862,946,314.8167830068303,,1736412744.1592646,,1736412742
move,864,946,144.16883786477848,,1736412744.1731372,,1736412742
move,864,946,0.0,,1736412744.1746688,,1736412742
move,864,946,0,,1736412744.1762595,,1736412742
move,864,946,0.0,,1736412744.1762595,,1736412742
move,864,946,0.0,,1736412744.1778204,,1736412742
move,865,946,686.8026854429344,,1736412744.1792765,,1736412742
move,867,946,327.60321799578224,,1736412744.1853814,,1736412742
move,868,946,317.94299575500304,,1736412744.1885266,,1736412742
move,868,947,178.9760614465543,,1736412744.194114,,1736412742
move,869,947,644.3853126440314,,1736412744.1956658,,1736412742
move,870,947,319.5416730153893,,1736412744.1987953,,1736412742
move,870,947,0.0,,1736412744.200418,,1736412742
move,870,947,0.0,,1736412744.201427,,1736412742
move,870,947,0,,1736412744.2030854,,1736412742
move,867,947,672.7031275060144,,1736412744.2058866,,1736412742
move,877,946,0,,1736412744.2058866,,1736412742
move,878,946,175.14945504656114,,1736412744.211596,,1736412742
move,878,945,212.12279370859252,,1736412744.2163103,,1736412742
move,879,945,108.86943882053679,,1736412744.2254956,,1736412742
move,879,945,0.0,,1736412744.2354963,,1736412742
move,879,945,0.0,,1736412744.237046,,1736412742
move,878,945,640.5473427000611,,1736412744.2386072,,1736412742
move,877,945,84.45020738533402,,1736412744.2504485,,1736412742
move,877,946,42.177547162221956,,1736412744.2741578,,1736412742
move,877,946,0.0,,1736412744.289977,,1736412742
move,877,946,0.0,,1736412744.3125803,,1736412742
move,877,945,138.68677049234535,,1736412744.3197908,,1736412742
move,877,945,0.0,,1736412744.3305278,,1736412742
move,877,945,0,,1736412744.3320944,,1736412742
move,877,944,101.8529383195726,,1736412744.3403459,,1736412742
move,877,942,183.29745438653993,,1736412744.351257,,1736412742
move,878,942,632.148304446119,,1736412744.352839,,1736412742
move,878,941,239.78412988794878,,1736412744.3570094,,1736412742
move,882,939,702.4753847876023,,1736412744.3633757,,1736412742
move,880,939,1252.4048969841745,,1736412744.3649726,,1736412742
move,880,939,0.0,,1736412744.372272,,1736412742
move,880,938,174.27614575975403,,1736412744.37801,,1736412742
move,880,937,211.8228372304429,,1736412744.382731,,1736412742
move,880,935,346.3361545766071,,1736412744.390158,,1736412742
